permno,month,ret_excess,mkt_excess,smb,hml,beta,size,bm
10257,2008-01-01,-0.030671402654051782,-0.0636,-0.0103,0.0397,-0.6527080880364675,-0.23771630894201812,1.6651396658612585
10257,2008-02-01,0.02811173687577248,-0.030899999999999997,-0.0043,-0.0084,-0.7715285679772448,-0.24081230631981207,1.6651396658612585
10257,2008-03-01,-0.03027140265405178,-0.009300000000000001,0.0070999999999999995,0.003,-0.7145977042079507,-0.2543866120637443,1.6651396658612585
10257,2008-04-01,-0.137829452085495,0.046,-0.0172,-0.009399999999999999,-0.5762294834888668,-0.24881229276402098,1.6651396658612585
10257,2008-05-01,-0.07414036177396774,0.018600000000000002,0.0296,-0.0143,0.11763516160071302,-0.2520966891684646,1.6651396658612585
10257,2008-06-01,-0.10720459474325181,-0.08439999999999999,0.0123,-0.0271,-0.017798313818912545,-0.2521412751945931,1.6651396658612585
10257,2008-07-01,0.07542300528287887,-0.0077,0.026099999999999998,0.0542,-0.010337641369601868,-0.2452599033312223,1.3119767928082073
10257,2008-08-01,0.33203337306976316,0.015300000000000001,0.036000000000000004,0.0159,0.11135807868417458,-0.25106589911356647,1.3119767928082073
10257,2008-09-01,-0.1193571209311485,-0.0924,-0.0123,0.0591,0.2648336913299777,-0.2469265516636931,1.3119767928082073
10257,2008-10-01,-0.1425409032583237,-0.1723,-0.026000000000000002,-0.023,0.15033518546280467,-0.24442071822272443,1.3119767928082073
10257,2008-11-01,-0.1417689123630524,-0.0786,-0.0285,-0.06309999999999999,0.16601127435047366,-0.2435975541525967,1.3119767928082073
10257,2008-12-01,-0.06593406945466995,0.0174,0.0346,0.0014000000000000002,0.13015396513099547,-0.24878898211620956,1.3119767928082073
10257,2009-01-01,-0.05588236823678017,-0.0812,7.000000000000001e-4,-0.11289999999999999,-0.062349383906355534,-0.25180621292998434,1.3119767928082073
10257,2009-02-01,-0.09667318890094757,-0.10099999999999999,5e-4,-0.0695,-0.09102623098748457,-0.2541008219586317,1.3119767928082073
10257,2009-03-01,-0.06916553188562394,0.0895,3e-4,0.0347,-0.3872003885948821,-0.2491215367802541,1.3119767928082073
10257,2009-04-01,0.3013814257621765,0.1018,0.054000000000000006,0.0536,-0.04522082489065861,-0.24675318634326163,1.3119767928082073
10257,2009-05-01,0.2236768007278442,0.0521,-0.0252,0.0028000000000000004,0.10638955207809989,-0.25405924687387793,1.3119767928082073
10257,2009-06-01,-0.2210302932024002,0.0043,0.0263,-0.0273,0.07292394656685355,-0.2549327349495657,1.3119767928082073
10257,2009-07-01,-0.14636866579055788,0.07719999999999999,0.0187,0.0483,-0.17566398998817628,-0.24428368509674991,0.9181003295259931
10257,2009-08-01,0.06843150576353073,0.0333,-0.0108,0.07629999999999999,-0.15599091576125965,-0.254659934987007,0.9181003295259931
10257,2009-09-01,-0.01835914904475212,0.0408,0.024300000000000002,0.0105,-0.18605412346827188,-0.25361963798389286,0.9181003295259931
10257,2009-10-01,-0.3267115652561188,-0.0259,-0.0435,-0.0421,-0.08094797026363319,-0.2550513502528251,0.9181003295259931
10257,2009-11-01,-0.3267326653003693,0.0556,-0.024,-0.0034000000000000002,-0.2653807482976841,-0.24729263573462956,0.9181003295259931
10257,2009-12-01,0.1763705926179886,0.0275,0.0605,-0.0017000000000000001,-0.2143331219279358,-0.2476212608850509,0.9181003295259931
10257,2010-01-01,0.3500000238418579,-0.0336,0.004,0.0043,-0.4197591720232824,-0.24800124953093072,0.9181003295259931
10257,2010-02-01,-0.07398150116205215,0.034,0.011899999999999999,0.0323,-0.4531597854960816,-0.25361501196780206,0.9181003295259931
10257,2010-03-01,0.02529750188589096,0.06309999999999999,0.0148,0.022099999999999998,-0.48362113272807544,-0.254443742633125,0.9181003295259931
10257,2010-04-01,0.0047756655305624006,0.02,0.0487,0.028900000000000002,-0.4844476822015984,-0.2595153280849431,0.9181003295259931
10257,2010-05-01,-0.2722979916095734,-0.0789,9e-4,-0.024399999999999998,-0.3956831558171506,-0.25859586123270667,0.9181003295259931
10257,2010-06-01,-0.29876662621498107,-0.0557,-0.0182,-0.047,-0.247487814324797,-0.2662136572807681,0.9181003295259931
10257,2010-07-01,0.10256163200139999,0.0693,0.002,-0.0031,-0.1554933589164868,-0.2707012193788684,5.16104519052345
10257,2010-08-01,-0.1380310935735703,-0.04769999999999999,-0.03,-0.019,-0.13646114522681946,-0.2678459443509843,5.16104519052345
10257,2010-09-01,0.039899961853027334,0.09539999999999998,0.039599999999999996,-0.0316,-0.15273322559284996,-0.2691465392066508,5.16104519052345
10257,2010-10-01,0.11528462340831759,0.0388,0.011399999999999999,-0.024300000000000002,-0.11572398373316084,-0.2749973406439138,5.16104519052345
10257,2010-11-01,-0.08630692044496537,0.006,0.0377,-0.0096,-0.11830152878713221,-0.27041476559651345,5.16104519052345
10257,2010-12-01,0.009333954022824765,0.0682,0.0073,0.037000000000000005,-0.15322497914948638,-0.2753333890137368,5.16104519052345
10257,2011-01-01,-0.19654856452941888,0.0199,-0.025,0.0083,-0.2956868878423325,-0.2763405208232059,5.16104519052345
10257,2011-02-01,0.2094836102962494,0.0349,0.015300000000000001,0.0127,-0.21465416679106025,-0.27898508499405006,5.16104519052345
10257,2011-03-01,-0.08663844147920609,0.0046,0.0254,-0.0183,-0.21722003776429985,-0.28635514804617923,5.16104519052345
10257,2011-04-01,0.5566316843032837,0.028999999999999998,-0.0038,-0.024300000000000002,-0.0539755708990419,-0.28972978295653523,5.16104519052345
10257,2011-05-01,0.6094130277633667,-0.0127,-0.0059,-0.0212,-0.18511731627076533,-0.289733001648606,5.16104519052345
10257,2011-06-01,-0.1302521675825119,-0.0175,-0.0012,-0.0042,-0.16732765982194456,-0.2904880372776579,5.16104519052345
10257,2011-07-01,1,-0.0235,-0.0126,-0.009000000000000001,-0.4684308449560963,-0.2840802967863057,1.333935942831067
10257,2011-08-01,-0.05324004793763161,-0.0599,-0.0305,-0.0236,-0.4948158674999464,-0.27447667335766934,1.333935942831067
10257,2011-09-01,-0.1683673709630966,-0.0759,-0.0331,-0.0172,-0.4362779595622123,-0.26725428471669227,1.333935942831067
10257,2011-10-01,0.3251534402370453,0.11349999999999999,0.032799999999999996,0.001,-0.1963174584254464,-0.2615387101115669,1.333935942831067
10257,2011-11-01,-0.07370378822088242,-0.0028000000000000004,-0.0016,-0.0046,-0.18897672936687365,-0.26844400894554754,1.333935942831067
10257,2011-12-01,-0.05537780746817589,0.0074,-0.0059,0.0163,-0.19167497904600794,-0.2674345227132323,1.333935942831067
10257,2012-01-01,0.07941804826259613,0.050499999999999996,0.0204,-0.0097,-0.1736220218407482,-0.2650083076846579,1.333935942831067
10257,2012-02-01,-4.90837701363489e-5,0.044199999999999996,-0.018500000000000003,0.0043,-0.20318961795014223,-0.2601975000261344,1.333935942831067
10257,2012-03-01,-0.03431369364261627,0.0311,-0.0064,0.011399999999999999,-0.22359694127952642,-0.2582026315908831,1.333935942831067
10257,2012-04-01,-0.2233502864837646,-0.0085,-0.0042,-0.0078000000000000005,-0.16411909755771698,-0.2580696873931964,1.333935942831067
10257,2012-05-01,-0.15042681822776788,-0.061900000000000004,7.000000000000001e-4,-0.010700000000000001,-0.07347076551070371,-0.25637885129349963,1.333935942831067
10257,2012-06-01,0,0.038900000000000004,0.0067,0.0062,-0.09901991220362281,-0.2572437849034766,1.333935942831067
10257,2012-07-01,-0.1769230961799622,0.0079,-0.0274,-2e-4,-0.11041330713597114,-0.25267601420195035,-0.39693108892003187
10257,2012-08-01,-0.056174716150760653,0.0255,0.004699999999999999,0.013000000000000001,-0.13698915158259814,-0.25646204463523786,-0.39693108892003187
10257,2012-09-01,0.05049407651424408,0.0273,0.005,0.016,-0.09877935923197581,-0.2562296231798213,-0.39693108892003187
10257,2012-10-01,0.00828756561279297,-0.0176,-0.0115,0.0359,-0.1049417864844363,-0.2623304049725762,-0.39693108892003187
10257,2012-11-01,-0.1589785648345947,0.0078000000000000005,0.0063,-0.0084,-0.1639387927026898,-0.2666538266230603,-0.39693108892003187
10257,2012-12-01,-0.21121111342906948,0.0118,0.0148,0.0351,-0.18334630425667003,-0.27169158873569066,-0.39693108892003187
10257,2013-01-01,0.5774648189544678,0.0557,0.0033,0.0096,0.07661053461691432,-0.2767819957628696,-0.39693108892003187
10257,2013-02-01,0.03571425005793571,0.0129,-0.0027,0.0011,0.1006445332289316,-0.2793824880560734,-0.39693108892003187
10257,2013-03-01,-0.275862067937851,0.0403,0.008100000000000001,-0.0019,-0.011621612792805444,-0.27978046856462735,-0.39693108892003187
10257,2013-04-01,-0.03571425378322601,0.0155,-0.023700000000000002,0.0045000000000000005,0.04181221253917183,-0.28299248349353373,-0.39693108892003187
10257,2013-05-01,-0.01234566699713469,0.027999999999999997,0.017,0.0263,0.04001389553883384,-0.2717880405886503,-0.39693108892003187
10257,2013-06-01,0,-0.012,0.013300000000000001,3e-4,0.041161087141102934,-0.2719006558042992,-0.39693108892003187
10257,2013-07-01,0.0937499850988388,0.0565,0.0187,0.005699999999999999,0.04822809483397072,-0.27085409339429334,0.8408851007196216
10257,2013-08-01,-0.01714284159243107,-0.0271,0.0027,-0.0269,0.02095541167275836,-0.2865136989516581,0.8408851007196216
10257,2013-09-01,0.4883720278739929,0.0377,0.0288,-0.012199999999999999,0.07444979708300033,-0.2796371370741014,0.8408851007196216
10257,2013-10-01,0.1796093881130219,0.0418,-0.015300000000000001,0.0125,0.17736461307675475,-0.2844207811837088,0.8408851007196216
10257,2013-11-01,-0.1390158385038376,0.0313,0.0129,0.0032,0.09079926514365848,-0.2811418305801333,0.8408851007196216
10257,2013-12-01,0.1769230961799622,0.0281,-0.0046,-2e-4,0.11929425948532059,-0.27719668653083507,0.8408851007196216
10257,2014-01-01,0.4379085600376129,-0.0332,0.0089,-0.0207,-0.10386633172496816,-0.27985363802862023,0.8408851007196216
10257,2014-02-01,0.1181818097829819,0.04650000000000001,0.0034999999999999996,-0.0031,-0.08153913873275655,-0.2744526930534008,0.8408851007196216
10257,2014-03-01,0.03654472157359123,0.0043,-0.0181,0.0493,0.14989666822195244,-0.2782465946471059,0.8408851007196216
10257,2014-04-01,-0.1960469335317612,-0.0019,-0.04190000000000001,0.011699999999999999,0.04204487075564907,-0.2731396942595914,0.8408851007196216
10257,2014-05-01,-0.2536585330963135,0.0206,-0.018799999999999997,-0.0013,-0.11730562750210627,-0.27552829436104537,0.8408851007196216
10257,2014-06-01,0.2352941334247589,0.026099999999999998,0.030899999999999997,-0.006999999999999999,-0.13094654545900944,-0.2756848279002559,0.8408851007196216
10257,2014-07-01,0.08465606719255447,-0.0204,-0.0429,3e-4,0.0982177738563025,-0.2766022881657191,-0.3311859354869098
10257,2014-08-01,-0.03419509902596474,0.0424,0.004,-0.0045000000000000005,0.05277341954218646,-0.26884014480657126,-0.3311859354869098
10257,2014-09-01,-0.0201525054872036,-0.0197,-0.0371,-0.0134,0.10455135685839322,-0.26524073701406903,-0.3311859354869098
10257,2014-10-01,0.474226713180542,0.0252,0.0421,-0.0181,-0.04819241894463361,-0.25870898932454145,-0.3311859354869098
10257,2014-11-01,-0.1048600822687149,0.0255,-0.0206,-0.030899999999999997,0.24963953608469575,-0.2599162983184581,-0.3311859354869098
10257,2014-12-01,-0.2148744463920593,-6e-4,0.024900000000000002,0.0227,0.2944170013326797,-0.26288609427423787,-0.3311859354869098
10257,2015-01-01,0.04975119605660439,-0.0311,-0.005600000000000001,-0.0358,0.5552139238471473,-0.2691461940748004,-0.3311859354869098
10257,2015-02-01,0.004739332012832165,0.0613,0.0063,-0.018600000000000002,0.5137836021953003,-0.2786606458447014,-0.3311859354869098
10257,2015-03-01,-0.08018860965967178,-0.011200000000000002,0.0304,-0.0037,0.6544939556952161,-0.2784358978800138,-0.3311859354869098
10257,2015-04-01,0.05128199979662895,0.0059,-0.030600000000000002,0.0182,0.6699253293129163,-0.2864184976735848,-0.3311859354869098
10257,2015-05-01,0.05365860462188721,0.013600000000000001,0.009300000000000001,-0.011399999999999999,0.2486836702940748,-0.26729872704739527,-0.3311859354869098
10257,2015-06-01,0.2083332389593124,-0.015300000000000001,0.0291,-0.0079,-0.2990573543850798,-0.27264815862029324,-0.3311859354869098
10257,2015-07-01,0.1436781734228134,0.0154,-0.0417,-0.041299999999999996,-0.2949946848876081,-0.2771341035041788,-0.12524620523693544
10257,2015-08-01,-0.1624790281057358,-0.0604,0.0033,0.0277,-0.14412867733872453,-0.2737638094744923,-0.12524620523693544
10257,2015-09-01,0.1359600126743317,-0.030699999999999998,-0.0262,0.005600000000000001,-0.11896467548121403,-0.27345997180679776,-0.12524620523693544
10257,2015-10-01,-0.005598836112767458,0.0775,-0.018799999999999997,-0.0046,-0.3463816842262582,-0.26739841926941643,-0.12524620523693544
10257,2015-11-01,-0.06338523328304291,0.005600000000000001,0.036000000000000004,-0.0042,-0.35008124808620344,-0.25741481786452414,-0.12524620523693544
10257,2015-12-01,0.5878016518592835,-0.0217,-0.028399999999999998,-0.026099999999999998,-0.6654526635730681,-0.253226662969217,-0.12524620523693544
10257,2016-01-01,-0.131052313542366,-0.057699999999999994,-0.0342,0.0209,-0.3711114584685363,-0.2488181048458026,-0.12524620523693544
10257,2016-02-01,-0.14814525504112241,-7.000000000000001e-4,0.0073,-0.005699999999999999,-0.4079641682338819,-0.2435000220510361,-0.12524620523693544
10257,2016-03-01,0.2345266972064972,0.0696,0.008199999999999999,0.011899999999999999,-0.24985431092266497,-0.25138025850576773,-0.12524620523693544
10257,2016-04-01,0.054587574505805966,0.0091,0.0076,0.032799999999999996,-0.4839125410869997,-0.2512183460913322,-0.12524620523693544
10257,2016-05-01,0.036936940455436704,0.0178,-0.0017000000000000001,-0.0166,-0.18481564805224482,-0.26156146331328856,-0.12524620523693544
10257,2016-06-01,0.2021810595273972,-5e-4,0.0060999999999999995,-0.0148,-0.3246049324342642,-0.2569621744143463,-0.12524620523693544
10257,2016-07-01,-0.006140635222941637,0.0395,0.024900000000000002,-0.0132,0.41918243725782406,-0.26026628755871306,-0.3159380859207913
10257,2016-08-01,-0.046497449618577956,0.0049,0.0115,0.0318,0.4951349535820867,-0.2530719860092857,-0.3159380859207913
10257,2016-09-01,-0.006555876103043556,0.0025,0.0212,-0.0124,0.3542682066728837,-0.2525857315017776,-0.3159380859207913
10257,2016-10-01,0.09148439358472824,-0.0202,-0.044000000000000004,0.0409,-0.22228083734960755,-0.2508824845037603,-0.3159380859207913
10257,2016-11-01,0.21864998509883882,0.048600000000000004,0.0571,0.0821,-0.15984660807344117,-0.24595622465632222,-0.3159380859207913
10257,2016-12-01,-0.048376879233121874,0.0181,0.001,0.0353,-0.18926061162279023,-0.24927325915657933,-0.3159380859207913
10257,2017-01-01,0.02148554033637047,0.0194,-0.011899999999999999,-0.0275,-0.1982228734165289,-0.24913475358366385,-0.3159380859207913
10257,2017-02-01,-0.0860672078371048,0.035699999999999996,-0.020499999999999997,-0.0167,-0.21546985045170816,-0.2455575866065468,-0.3159380859207913
10257,2017-03-01,-0.027291045102477072,0.0017000000000000001,0.011399999999999999,-0.0335,-0.14536307095528644,-0.2490030137851548,-0.3159380859207913
10257,2017-04-01,-0.07460834729671478,0.0109,0.0073,-0.0213,-0.3000165280492638,-0.24497558203164982,-0.3159380859207913
10257,2017-05-01,0.053399997675418844,0.0106,-0.025699999999999997,-0.0378,-0.6954911728260083,-0.2429623100294865,-0.3159380859207913
10257,2017-06-01,0.02217037687599659,0.0078000000000000005,0.0225,0.0148,-0.634246863397493,-0.23902899863508223,-0.3159380859207913
10257,2017-07-01,0.05310333214998245,0.0187,-0.0151,-0.0031,-0.6626797999367826,-0.24128182860174516,-0.15501997209657503
10257,2017-08-01,0.043114085084199914,0.0016,-0.0167,-0.0209,-0.6113337742889173,-0.2373253262170414,-0.15501997209657503
10257,2017-09-01,0.09184876862764359,0.025099999999999997,0.0447,0.031400000000000004,-0.5906433578734476,-0.2330347184469927,-0.15501997209657503
10257,2017-10-01,-0.05545245077610016,0.0225,-0.0194,0.002,-0.6386741109103196,-0.23548306873187802,-0.15501997209657503
10257,2017-11-01,0.024271367621421812,0.031200000000000002,-0.0055000000000000005,-3e-4,-0.7024350088562772,-0.22516609313511943,-0.15501997209657503
10257,2017-12-01,-0.020023902544379232,0.0106,-0.0132,6e-4,-0.7065421368401552,-0.22641501352722104,-0.15501997209657503
10257,2018-01-01,-0.03366750310063362,0.0557,-0.0313,-0.0129,-1.715626554203423,-0.22495307912953957,-0.15501997209657503
10257,2018-02-01,-0.019556397578120232,-0.0365,0.0025,-0.0104,-1.7281413752359986,-0.21838787089931108,-0.15501997209657503
10257,2018-03-01,-0.002809359348751605,-0.0235,0.0406,-0.0021,-1.2640875545804273,-0.21437447425480738,-0.15501997209657503
10257,2018-04-01,-0.0031123678699135782,0.0028000000000000004,0.0113,0.0054,-1.2241616305651668,-0.21591252917523032,-0.15501997209657503
10257,2018-05-01,-0.05800375952720642,0.0265,0.0525,-0.032,-1.2666094742127014,-0.21433937536089512,-0.15501997209657503
10257,2018-06-01,-0.0050363601684570315,0.0048,0.011399999999999999,-0.023399999999999997,-1.2859164610210079,-0.20995917175317946,-0.15501997209657503
10257,2018-07-01,-0.0070744910448789595,0.0319,-0.0222,0.004699999999999999,-1.3580581216644274,-0.2096371033275181,-0.1553194908089021
10257,2018-08-01,-0.003434816997870803,0.0344,0.011399999999999999,-0.0394,-1.4388211091578482,-0.20727563587777786,-0.1553194908089021
10257,2018-09-01,0.057323559433221816,6e-4,-0.0227,-0.017,-1.9649815641418835,-0.2029238074709336,-0.1553194908089021
10257,2018-10-01,-0.06092780219912529,-0.0768,-0.0478,0.034,-1.7350863139865427,-0.20132315756922595,-0.1553194908089021
10257,2018-11-01,-0.038700419741868976,0.0169,-0.0068000000000000005,0.003,-1.596467365207399,-0.20411326502370933,-0.1553194908089021
10257,2018-12-01,-0.111195351600647,-0.09570000000000001,-0.023799999999999998,-0.0184,-1.5333289926613325,-0.20419013264339422,-0.1553194908089021
10257,2019-01-01,0.062416067504882815,0.084,0.028999999999999998,-0.0046,-0.8548707992390233,-0.2016240715935643,-0.1553194908089021
10257,2019-02-01,0.3113313621997833,0.034,0.020499999999999997,-0.026699999999999998,-0.7872530700169866,-0.20522730136593403,-0.1553194908089021
10257,2019-03-01,-0.01728460049778223,0.011000000000000001,-0.0305,-0.0417,-0.789875342428714,-0.19988396943234155,-0.1553194908089021
10257,2019-04-01,-0.02553751490116119,0.0397,-0.0174,0.0215,-0.9103600927749763,-0.19549880736842645,-0.1553194908089021
10257,2019-05-01,-0.242099994635582,-0.0694,-0.0132,-0.023700000000000002,-0.45228637882420114,-0.19116834271689764,-0.1553194908089021
10257,2019-06-01,0.06767366893291474,0.0693,0.0029,-0.0070999999999999995,-0.5687577089496273,-0.19064994346486183,-0.1553194908089021
10257,2019-07-01,-0.05701805787682533,0.011899999999999999,-0.019299999999999998,0.0048,-0.4946394306355895,-0.19021627922793927,-0.10385955646118755
10257,2019-08-01,-0.1411833492279053,-0.0258,-0.023799999999999998,-0.0478,-0.34156151105272237,-0.19029628117728659,-0.10385955646118755
10257,2019-09-01,0.07810312576293946,0.0143,-0.0096,0.0675,-0.3405075206745684,-0.1882845321740324,-0.10385955646118755
10257,2019-10-01,-0.062138113117218015,0.0206,0.0029,-0.0191,-0.5317792492626391,-0.18908378758636463,-0.10385955646118755
10257,2019-11-01,0.02505301480293274,0.0387,0.0077,-0.0202,-0.4760963568814278,-0.18707673134467967,-0.10385955646118755
10257,2019-12-01,-0.02698142505586147,0.0277,0.0073,0.0175,-0.558003571760275,-0.18517959887002053,-0.10385955646118755
10257,2020-01-01,0.032112855118513105,-0.0011,-0.0311,-0.0625,-0.48404335643634866,-0.18441031916594,-0.10385955646118755
10257,2020-02-01,0.16970074717998498,-0.08130000000000001,0.010700000000000001,-0.0381,-0.8920145087425272,-0.17933691194359905,-0.10385955646118755
10257,2020-03-01,-0.17092526738643649,-0.13390000000000002,-0.0483,-0.1387,-0.7700444575516678,-0.1763573327429685,-0.10385955646118755
10257,2020-04-01,0.3301662504673004,0.1365,0.0245,-0.013300000000000001,-0.3192196088043028,-0.16873257181965592,-0.10385955646118755
10257,2020-05-01,0.3213285969734192,0.0558,0.024700000000000003,-0.048799999999999996,-0.11259084601010061,-0.166214685422871,-0.10385955646118755
10257,2020-06-01,-0.008208099922537803,0.0246,0.0269,-0.022000000000000002,-0.06456201889249906,-0.16671547474469744,-0.10385955646118755
10257,2020-07-01,0.3840961324214935,0.057699999999999994,-0.0233,-0.0141,0.19134234736927183,-0.16273764982628658,-0.46814534339978847
10257,2020-08-01,-0.18809211084842678,0.07629999999999999,-0.0022,-0.0297,-0.24254184030204895,-0.16438390691792995,-0.46814534339978847
10257,2020-09-01,-0.1213121248245239,-0.0363,2e-4,-0.0271,-0.05374973186504129,-0.16223931011907924,-0.46814534339978847
10257,2020-10-01,0.2357620762825012,-0.021,0.0438,0.0425,-0.029802321689358875,-0.16422738060156084,-0.46814534339978847
10257,2020-11-01,0.01775712502896786,0.1247,0.057999999999999996,0.0209,-0.33214686346246575,-0.16603423368494208,-0.46814534339978847
10257,2020-12-01,0.02182980423569679,0.0463,0.0489,-0.0151,-0.037203514971961456,-0.16800027285891836,-0.46814534339978847
10257,2021-01-01,0.1114879788994789,-3e-4,0.0736,0.0301,-0.13711033147925802,-0.168377127187968,-0.46814534339978847
10257,2021-02-01,-0.02123545482754707,0.0278,0.020499999999999997,0.07150000000000001,-0.20388107289144167,-0.16595159792755856,-0.46814534339978847
10257,2021-03-01,-0.02169627882540226,0.0308,-0.023700000000000002,0.0739,-0.3639221631195013,-0.1681455158124673,-0.46814534339978847
10257,2021-04-01,0.0272176917642355,0.0493,-0.0319,-0.0095,-0.3594046240548622,-0.17034369793496604,-0.46814534339978847
10257,2021-05-01,0.1167812123894691,0.0029,-0.0025,0.0709,-0.37134827731054304,-0.16843616765598377,-0.46814534339978847
10257,2021-06-01,0.02636205591261387,0.0275,0.0168,-0.0787,-0.3222715461090604,-0.1704648802189235,-0.46814534339978847
10257,2021-07-01,-0.07962331175804138,0.0127,-0.0397,-0.0178,-0.29845655287250294,-0.16610841192810832,-0.40856350075922226
10257,2021-08-01,0.08837207406759262,0.0291,-0.0042,-0.0015,-0.2969137675868248,-0.16439392944701364,-0.40856350075922226
10257,2021-09-01,0.05128208547830582,-0.0437,0.0070999999999999995,0.0508,-0.3507570304133075,-0.16255260535744126,-0.40856350075922226
10257,2021-10-01,0.2373983711004257,0.0665,-0.0235,-0.0049,-0.1453663236759372,-0.1636955904808608,-0.40856350075922226
10257,2021-11-01,-0.1327201277017593,-0.0155,-0.0132,-0.0045000000000000005,-0.146464918693017,-0.15993346924665017,-0.40856350075922226
10257,2021-12-01,0.5695969628334046,0.031,-0.0167,0.0326,-0.004100791984836225,-0.15919096194542237,-0.40856350075922226
10257,2022-01-01,-0.0945945531129837,-0.0625,-0.0594,0.1275,0.07404765560774393,-0.1612586674208166,-0.40856350075922226
10257,2022-02-01,-0.07782521098852158,-0.0229,0.0219,0.0308,0.17606337507843864,-0.16352848565282133,-0.40856350075922226
10257,2022-03-01,0.0946977676987648,0.0305,-0.0161,-0.0181,0.18991189274055112,-0.16498373930821916,-0.40856350075922226
10257,2022-04-01,-0.2028455121278763,-0.0946,-0.0139,0.0617,0.45008419567927055,-0.16395791793586534,-0.40856350075922226
10257,2022-05-01,0.09572641314268113,-0.0034000000000000002,-0.0183,0.0839,0.436903975350027,-0.16669237548074997,-0.40856350075922226
10257,2022-06-01,-0.07975405184030533,-0.0843,0.021,-0.059699999999999996,0.4299105130189847,-0.1678108636150296,-0.40856350075922226
10257,2022-07-01,0.16389818353652952,0.09570000000000001,0.0281,-0.0405,0.43631143921571564,-0.1669333954320934,-0.6459284159200651
10257,2022-08-01,-0.0796464285492897,-0.0377,0.013999999999999999,0.0029,0.4984601992605412,-0.16647983903067307,-0.6459284159200651
10257,2022-09-01,-0.252358151102066,-0.0935,-0.008100000000000001,5e-4,0.7009308821195422,-0.1682454271815894,-0.6459284159200651
10257,2022-10-01,0.058824693602323536,0.0783,6e-4,0.0801,0.6467664601571976,-0.16833735765382574,-0.6459284159200651
10257,2022-11-01,0.07236878267526627,0.046,-0.0352,0.0138,0.6698287101352735,-0.17237293789380295,-0.6459284159200651
10257,2022-12-01,-0.1558000184774399,-0.0641,-0.0069,0.0137,0.7722281739427179,-0.17083611924889722,-0.6459284159200651
10258,2000-01-01,1.2237480529785156,-0.047400000000000005,0.057699999999999994,-0.018799999999999997,-0.7727263062880928,-0.18752410217566037,-0.8643827505226195
10258,2000-02-01,1.0070636255264283,0.0245,0.21359999999999998,-0.0959,-0.5829991938852496,-0.192118097568308,-0.8643827505226195
10258,2000-03-01,-0.1459429362535477,0.052000000000000005,-0.172,0.08130000000000001,-0.7107166862243529,-0.18428491392316543,-0.8643827505226195
10258,2000-04-01,-0.2809157784938812,-0.064,-0.0668,0.0726,-0.3541731495918378,-0.177313504336231,-0.8643827505226195
10258,2000-05-01,-0.2777272808551788,-0.044199999999999996,-0.0605,0.0475,-0.08050044030739323,-0.20472954290116455,-0.8643827505226195
10258,2000-06-01,1.1084999523162842,0.0464,0.1284,-0.0842,0.47324804600547105,-0.21546486123718264,-0.8643827505226195
10258,2000-07-01,-0.3894153914928436,-0.025099999999999997,-0.030699999999999998,0.08310000000000001,0.6597295319772257,-0.1939016818414569,-1.3649945266851475
10258,2000-08-01,0.4853846085071564,0.0703,-0.0060999999999999995,-0.0139,1.0286848916854912,-0.20892812885080853,-1.3649945266851475
10258,2000-09-01,0.111029033267498,-0.0545,-0.0182,0.0717,0.9490897114044855,-0.2009358996739872,-1.3649945266851475
10258,2000-10-01,-0.2252531742811203,-0.0276,-0.0388,0.0571,0.9884780491651832,-0.21093969864773685,-1.3649945266851475
10258,2000-11-01,-0.06435925821065902,-0.1072,-0.0341,0.12300000000000001,1.0016212471565633,-0.21188150210985884,-1.3649945266851475
10258,2000-12-01,-0.1388582634925842,0.011899999999999999,0.0073,0.0761,0.9985366436530135,-0.2215892175226858,-1.3649945266851475
10258,2001-01-01,0.1559636314868927,0.0313,0.0668,-0.0507,0.9728076044171021,-0.24458414542626442,-1.3649945266851475
10258,2001-02-01,-0.3384379697322845,-0.1005,-0.0078000000000000005,0.1247,1.3195621578782024,-0.223261024078524,-1.3649945266851475
10258,2001-03-01,-0.19243529779911042,-0.0726,0.0025,0.0642,1.4060551742514829,-0.22834097400395456,-1.3649945266851475
10258,2001-04-01,0.14624493465423583,0.0794,0.0055000000000000005,-0.0467,1.3591140094095961,-0.22970078710262262,-1.3649945266851475
10258,2001-05-01,-0.039490287971496583,0.0072,0.025,0.0336,1.3235987546307357,-0.21441254537934495,-1.3649945266851475
10258,2001-06-01,0.1792083409547806,-0.0194,0.062400000000000004,-0.011200000000000002,1.2881891972337616,-0.21214483126706127,-1.3649945266851475
10258,2001-07-01,-0.04016814890503883,-0.0213,-0.04190000000000001,0.0521,1.114013120711614,-0.2047132717590607,-0.9398707123433895
10258,2001-08-01,-0.3542029481887817,-0.0646,0.0248,0.0231,1.3849390738390246,-0.2137741212936742,-0.9398707123433895
10258,2001-09-01,-0.33141191034317025,-0.0925,-0.0623,0.014499999999999999,1.4993268965928053,-0.22454955120870143,-0.9398707123433895
10258,2001-10-01,0.4323992803573608,0.0246,0.0748,-0.0765,1.5413216470459812,-0.22801438371854968,-0.9398707123433895
10258,2001-11-01,0.1277117122888565,0.0754,-0.004699999999999999,0.022099999999999998,1.5686204950515807,-0.2160501749822677,-0.9398707123433895
10258,2001-12-01,0.04277091777324677,0.016,0.047400000000000005,0.0084,1.5324295907061092,-0.2129649265980986,-0.9398707123433895
